Days,Open,Close,Returns
1.0,84.14955323277252,107.66238202249312,0.2464046268600422
2.0,107.66238202249312,82.57783955353973,-0.26525888005099396
3.0,82.57783955353973,108.73538514467327,0.27517591320847773
4.0,108.73538514467327,85.24357981214452,-0.24340446825724557
5.0,85.24357981214452,74.54416439557949,-0.13412104278461023
6.0,74.54416439557949,99.21854198300835,0.2859331515540661
7.0,99.21854198300835,73.61579000974875,-0.29846537107491933
8.0,73.61579000974875,86.8490820885435,0.16531238280183388
9.0,86.8490820885435,84.63978343488117,-0.02576751425747109
10.0,84.63978343488117,108.64030106600458,0.24963802558755216
11.0,108.64030106600458,106.95101583329948,-0.01567150134178033
12.0,106.95101583329948,109.89412795034336,0.02714649544812199
13.0,109.89412795034336,90.88838451638424,-0.18988521921860355
14.0,90.88838451638424,101.57441059213117,0.11115942925018274
15.0,101.57441059213117,104.66922299690748,0.030013481308649594
16.0,104.66922299690748,76.68838936657566,-0.3110548007931841
17.0,76.68838936657566,97.09758812661195,0.23596621623592376
18.0,97.09758812661195,104.36570030506536,0.07218454440588744
19.0,104.36570030506536,91.365527258152,-0.13303283648933234
20.0,91.365527258152,73.75483240746706,-0.21412172659616202
21.0,73.75483240746706,85.00328088441033,0.14194333714317012
22.0,85.00328088441033,100.41755803014443,0.16664721836056945
23.0,100.41755803014443,76.98984477009422,-0.26566354569282447
24.0,76.98984477009422,85.42976833873247,0.1040210883979545
25.0,85.42976833873247,82.4300470334075,-0.03574459654021302
26.0,82.4300470334075,81.58673565676186,-0.010283323380119926
27.0,81.58673565676186,99.2009578664148,0.19548097462475233
28.0,99.2009578664148,74.25000664980988,-0.28970980291311466
29.0,74.25000664980988,77.17311970676417,0.03861333882898095
30.0,77.17311970676417,73.04305989313632,-0.05500207727325389
