Days,Open,Close,Returns
1.0,77.57781249477743,97.90598212564024,0.23272618727272712
2.0,97.90598212564024,107.06810710845346,0.08945749488489596
3.0,107.06810710845346,78.21533081107094,-0.31399947249030635
4.0,78.21533081107094,86.51879547570849,0.10089600455646691
5.0,86.51879547570849,99.05991510542398,0.13536319108757988
6.0,99.05991510542398,93.20968548158548,-0.060873232389827454
7.0,93.20968548158548,92.21703181336014,-0.010706797439641204
8.0,92.21703181336014,87.06382940368024,-0.05750331937265444
9.0,87.06382940368024,74.57407751613017,-0.15484856051264456
10.0,74.57407751613017,73.95628381651397,-0.008318801042501938
11.0,73.95628381651397,94.44883999145854,0.2445841527502919
12.0,94.44883999145854,99.51557407700534,0.05225584315185666
13.0,99.51557407700534,109.65570747999176,0.09703137000733153
14.0,109.65570747999176,74.68065552796988,-0.38412442885037773
15.0,74.68065552796988,108.04748047319188,0.3693496680645564
16.0,108.04748047319188,88.63654722376396,-0.19802649508474157
17.0,88.63654722376396,71.14652489293202,-0.21980278807942807
18.0,71.14652489293202,106.49862569866431,0.40339059946795686
19.0,106.49862569866431,78.90235530984376,-0.2999210015862652
20.0,78.90235530984376,85.79787265043107,0.08378313266045267
21.0,85.79787265043107,74.98389899891896,-0.13472080142766943
22.0,74.98389899891896,71.45299045695279,-0.04823365313362823
23.0,71.45299045695279,78.67675704753998,0.09630801834417996
24.0,78.67675704753998,89.56930153181224,0.12966486875648014
25.0,89.56930153181224,76.11591642200464,-0.16275525003723587
26.0,76.11591642200464,76.74816240907177,0.008272049223228382
27.0,76.74816240907177,76.63501744655497,-0.0014753245192301266
28.0,76.63501744655497,88.31489577011749,0.14185466929218973
29.0,88.31489577011749,99.01551234659563,0.11436773982876106
30.0,99.01551234659563,99.37804101624825,0.003654645698059103
